task,seed,method,epoch,validation_mse
nonlinear,1204,pc,11,0.03247252896769214
nonlinear,1204,pc,12,0.03046057439945195
nonlinear,1204,pc,13,0.02913293561616753
nonlinear,1204,pc,14,0.02756586599030658
nonlinear,1204,pc,15,0.02649733757404833
nonlinear,1204,pc,16,0.025520153864464285
nonlinear,1204,pc,17,0.024526496721351324
nonlinear,1204,pc,18,0.02385299267618146
nonlinear,1204,pc,19,0.023156984783158294
nonlinear,1204,pc,20,0.022196484698640478
nonlinear,1204,pc,21,0.02166468334311274
nonlinear,1204,pc,22,0.021029902864023998
nonlinear,1204,pc,23,0.020607776860973603
nonlinear,1204,pc,24,0.02002328449787934
nonlinear,1204,pc,25,0.019375599595397062
nonlinear,1204,pc,26,0.019073937712142577
nonlinear,1204,pc,27,0.018544471041133638
nonlinear,1204,pc,28,0.018276378915375615
nonlinear,1204,pc,29,0.017707377180635687
nonlinear,1204,pc,30,0.017446109082896708
nonlinear,1204,pc,31,0.017014312255127135
nonlinear,1204,pc,32,0.01668334818542604
nonlinear,1204,pc,33,0.016429609587337444
nonlinear,1204,pc,34,0.015944658886646864
nonlinear,1204,pc,35,0.015537098818559527
nonlinear,1204,pc,36,0.015421140672959549
nonlinear,1204,pc,37,0.015118020878350824
nonlinear,1204,pc,38,0.014803677451444364
nonlinear,1204,pc,39,0.014460057987141084
nonlinear,1204,pc,40,0.01427724609585494
nonlinear,1204,pc,41,0.014100278733482283
nonlinear,1204,pc,42,0.013719737208722188
nonlinear,1204,pc,43,0.01338021521863234
nonlinear,1204,pc,44,0.013461063399975026
nonlinear,1204,pc,45,0.01309788336623056
nonlinear,1204,pc,46,0.01288279422084347
nonlinear,1204,pc,47,0.012821939240224506
nonlinear,1204,pc,48,0.012527299282002491
nonlinear,1204,pc,49,0.012533251070465856
nonlinear,1204,pc,50,0.012163272840874451
nonlinear,1204,pc,51,0.012072393461409864
nonlinear,1204,pc,52,0.011888163165361577
nonlinear,1204,pc,53,0.01181147830989687
nonlinear,1204,pc,54,0.011491635572487459
nonlinear,1204,pc,55,0.011413205038133777
nonlinear,1204,pc,56,0.011293713572811075
nonlinear,1204,pc,57,0.011185350673441305
nonlinear,1204,pc,58,0.01097841554779589
nonlinear,1204,pc,59,0.010837834348258071
nonlinear,1204,pc,60,0.01068602663266456
nonlinear,1205,pc,1,0.24251574755607316
nonlinear,1205,pc,2,0.15893651181673052
nonlinear,1205,pc,3,0.10888131256091793
nonlinear,1205,pc,4,0.0803313621783746
nonlinear,1205,pc,5,0.06215096404798751
nonlinear,1205,pc,6,0.05141520640241382
nonlinear,1205,pc,7,0.044340017135806264
nonlinear,1205,pc,8,0.03905835723221546
nonlinear,1205,pc,9,0.0348351243239369
nonlinear,1205,pc,10,0.03213554010495875
nonlinear,1205,pc,11,0.029955458695279425
nonlinear,1205,pc,12,0.02827231094112569
nonlinear,1205,pc,13,0.02686128645526736
nonlinear,1205,pc,14,0.025836728300278406
nonlinear,1205,pc,15,0.024810259717424968
nonlinear,1205,pc,16,0.023926321875094688
nonlinear,1205,pc,17,0.023281149468191962
nonlinear,1205,pc,18,0.022464261750901316
nonlinear,1205,pc,19,0.021964451549969722
nonlinear,1205,pc,20,0.021429550340103114
nonlinear,1205,pc,21,0.020965256554057496
nonlinear,1205,pc,22,0.020391702040098093
nonlinear,1205,pc,23,0.019986087632750588
nonlinear,1205,pc,24,0.019662219751731106
nonlinear,1205,pc,25,0.019191046907834467
nonlinear,1205,pc,26,0.018897698706921328
nonlinear,1205,pc,27,0.018515496345064397
nonlinear,1205,pc,28,0.01827524226185825
nonlinear,1205,pc,29,0.017960747066769627
nonlinear,1205,pc,30,0.017659750453290518
nonlinear,1205,pc,31,0.01739927889070821
nonlinear,1205,pc,32,0.017294400709116493
nonlinear,1205,pc,33,0.01691751247779057
nonlinear,1205,pc,34,0.016837725482060185
nonlinear,1205,pc,35,0.016579623536807545
nonlinear,1205,pc,36,0.016353227706956765
nonlinear,1205,pc,37,0.01627681529494873
nonlinear,1205,pc,38,0.015929217966454176
nonlinear,1205,pc,39,0.015851431936945094
nonlinear,1205,pc,40,0.015630258853647154
nonlinear,1205,pc,41,0.015479531765212889
nonlinear,1205,pc,42,0.015400971153986405
nonlinear,1205,pc,43,0.01526139598782862
nonlinear,1205,pc,44,0.015149707443385165
nonlinear,1205,pc,45,0.015095928462932237
nonlinear,1205,pc,46,0.015038350909393304
nonlinear,1205,pc,47,0.014793320920194619
nonlinear,1205,pc,48,0.014790449289906554
nonlinear,1205,pc,49,0.014639739639187405
nonlinear,1205,pc,50,0.014563628196430001
nonlinear,1205,pc,51,0.014529105441775922
nonlinear,1205,pc,52,0.01433565721225214
nonlinear,1205,pc,53,0.014418511151960528
nonlinear,1205,pc,54,0.014256145274295967
nonlinear,1205,pc,55,0.014240249739534703
nonlinear,1205,pc,56,0.014160087406131583
nonlinear,1205,pc,57,0.014112027846385532
nonlinear,1205,pc,58,0.013945924078491054
nonlinear,1205,pc,59,0.013830537546170904
nonlinear,1205,pc,60,0.01371302700539953
nonlinear,1206,pc,1,0.3266489002803567
nonlinear,1206,pc,2,0.2195571580807387
nonlinear,1206,pc,3,0.1539280803784921
nonlinear,1206,pc,4,0.11261593622227534
nonlinear,1206,pc,5,0.08811220774747015
nonlinear,1206,pc,6,0.07302753239759202
nonlinear,1206,pc,7,0.0626300391256087
nonlinear,1206,pc,8,0.05501851757622716
nonlinear,1206,pc,9,0.04917452170259153
nonlinear,1206,pc,10,0.044551548585949195
nonlinear,1206,pc,11,0.040868900819380695
nonlinear,1206,pc,12,0.03798454627251699
nonlinear,1206,pc,13,0.035609770389418725
nonlinear,1206,pc,14,0.03398808449310872
nonlinear,1206,pc,15,0.03231431681662336
nonlinear,1206,pc,16,0.030959117762005755
nonlinear,1206,pc,17,0.029748264291610354
nonlinear,1206,pc,18,0.02874937751849733
nonlinear,1206,pc,19,0.027700370950200236
nonlinear,1206,pc,20,0.0269089152548626
nonlinear,1206,pc,21,0.026369118506883765
nonlinear,1206,pc,22,0.025517838182359174
nonlinear,1206,pc,23,0.024835927962193294
nonlinear,1206,pc,24,0.024395915181919404
nonlinear,1206,pc,25,0.023932029007033756
nonlinear,1206,pc,26,0.023457169960418463
nonlinear,1206,pc,27,0.02298370792243365
nonlinear,1206,pc,28,0.022577530785279853
nonlinear,1206,pc,29,0.021994357939962395
nonlinear,1206,pc,30,0.02176710757320594
nonlinear,1206,pc,31,0.02154358065320844
nonlinear,1206,pc,32,0.02108707089777471
nonlinear,1206,pc,33,0.02082904726783388
nonlinear,1206,pc,34,0.020427094664208126
nonlinear,1206,pc,35,0.0200839675921473
nonlinear,1206,pc,36,0.019800933958784576
nonlinear,1206,pc,37,0.01951091124330082
nonlinear,1206,pc,38,0.019296464799608424
nonlinear,1206,pc,39,0.019063729595754603
nonlinear,1206,pc,40,0.01891270115777784
nonlinear,1206,pc,41,0.01840039535629926
nonlinear,1206,pc,42,0.018110520055433125
nonlinear,1206,pc,43,0.017930358703059875
nonlinear,1206,pc,44,0.01753398199141659
nonlinear,1206,pc,45,0.01746612101763376
nonlinear,1206,pc,46,0.0171761794884079
nonlinear,1206,pc,47,0.016807652817810503
nonlinear,1206,pc,48,0.01670978567400556
nonlinear,1206,pc,49,0.01647255490962238
nonlinear,1206,pc,50,0.015999268888835277
nonlinear,1206,pc,51,0.016135747724416154
nonlinear,1206,pc,52,0.015623935841191162
nonlinear,1206,pc,53,0.015690034800386433
nonlinear,1206,pc,54,0.01534925959348945
nonlinear,1206,pc,55,0.015016491286861259
nonlinear,1206,pc,56,0.014954860138649906
nonlinear,1206,pc,57,0.01471306416890343
nonlinear,1206,pc,58,0.014696506397180557
nonlinear,1206,pc,59,0.01430066206116993
nonlinear,1206,pc,60,0.014137921541516078
nonlinear,1207,pc,1,0.21857493251097382
nonlinear,1207,pc,2,0.14045020136123992
nonlinear,1207,pc,3,0.10118743462947781
nonlinear,1207,pc,4,0.0793146150755736
nonlinear,1207,pc,5,0.06438904805549941
nonlinear,1207,pc,6,0.05326999288278147
nonlinear,1207,pc,7,0.044851838150078094
nonlinear,1207,pc,8,0.03859312808992986
nonlinear,1207,pc,9,0.03406000167127932
nonlinear,1207,pc,10,0.03089695901351901
nonlinear,1207,pc,11,0.028236198926788376
nonlinear,1207,pc,12,0.026229575042089993
nonlinear,1207,pc,13,0.024658374384741822
nonlinear,1207,pc,14,0.023309397318680147
nonlinear,1207,pc,15,0.02196476129754592
nonlinear,1207,pc,16,0.02102724389573042
nonlinear,1207,pc,17,0.020099602556814363
nonlinear,1207,pc,18,0.019237152250027832
nonlinear,1207,pc,19,0.018546399593417806
nonlinear,1207,pc,20,0.01797969213720431
nonlinear,1207,pc,21,0.017319315816232028
nonlinear,1207,pc,22,0.016872379907386558
nonlinear,1207,pc,23,0.01631135401656587
nonlinear,1207,pc,24,0.015805068440403983
nonlinear,1207,pc,25,0.015490361610493891
nonlinear,1207,pc,26,0.01507660507397004
nonlinear,1207,pc,27,0.01467263850862187
nonlinear,1207,pc,28,0.014320927260355209
nonlinear,1207,pc,29,0.014108366143995821
nonlinear,1207,pc,30,0.01374713152138198
nonlinear,1207,pc,31,0.013430376589690313
nonlinear,1207,pc,32,0.013181917718006897
nonlinear,1207,pc,33,0.012960510841063255
nonlinear,1207,pc,34,0.012585134105573667
nonlinear,1207,pc,35,0.012394180373297653
nonlinear,1207,pc,36,0.01216541117454699
nonlinear,1207,pc,37,0.01193485955818732
nonlinear,1207,pc,38,0.01174184201031978
nonlinear,1207,pc,39,0.011561290909109517
nonlinear,1207,pc,40,0.01136375560987366
nonlinear,1207,pc,41,0.011170988696208433
nonlinear,1207,pc,42,0.011053318044817101
nonlinear,1207,pc,43,0.010810032217106002
nonlinear,1207,pc,44,0.010692661259216819
nonlinear,1207,pc,45,0.010524395719539835
nonlinear,1207,pc,46,0.010357674406568058
nonlinear,1207,pc,47,0.010226334329731796
nonlinear,1207,pc,48,0.010076438163464057
nonlinear,1207,pc,49,0.010015921177194608
nonlinear,1207,pc,50,0.009894788391555696
nonlinear,1207,pc,51,0.00968119330625703
nonlinear,1207,pc,52,0.009553057477338376
nonlinear,1207,pc,53,0.00950006212802011
nonlinear,1207,pc,54,0.009415019993818503
nonlinear,1207,pc,55,0.009253204007162959
nonlinear,1207,pc,56,0.009170814814203034
nonlinear,1207,pc,57,0.00911705200407467
nonlinear,1207,pc,58,0.009050691201555905
nonlinear,1207,pc,59,0.008836407693159387
nonlinear,1207,pc,60,0.00886728532588607
nonlinear,1208,pc,1,0.2621867628440293
nonlinear,1208,pc,2,0.17904827539593934
nonlinear,1208,pc,3,0.13472942850740366
nonlinear,1208,pc,4,0.10357726446168042
nonlinear,1208,pc,5,0.08123369115176225
nonlinear,1208,pc,6,0.06694861311347867
nonlinear,1208,pc,7,0.05718489530405338
nonlinear,1208,pc,8,0.04949540184857632
nonlinear,1208,pc,9,0.04359616842031031
nonlinear,1208,pc,10,0.03902082617237784
nonlinear,1208,pc,11,0.03525062781198713
nonlinear,1208,pc,12,0.032136425131064385
nonlinear,1208,pc,13,0.0295534035532386
nonlinear,1208,pc,14,0.027602313702570578
nonlinear,1208,pc,15,0.026048239691342928
nonlinear,1208,pc,16,0.024630620802255768
nonlinear,1208,pc,17,0.023472115195727145
nonlinear,1208,pc,18,0.02244355261609739
nonlinear,1208,pc,19,0.021570667263765775
nonlinear,1208,pc,20,0.020877880954752386
nonlinear,1208,pc,21,0.02004888286794406
nonlinear,1208,pc,22,0.019524442442935948
nonlinear,1208,pc,23,0.018747994632849638
nonlinear,1208,pc,24,0.018121168797025317
nonlinear,1208,pc,25,0.01777142225595434
nonlinear,1208,pc,26,0.017196896371875516
nonlinear,1208,pc,27,0.01666179451573977
nonlinear,1208,pc,28,0.016227369301029342
nonlinear,1208,pc,29,0.015867349545287197
nonlinear,1208,pc,30,0.015337079827783118
nonlinear,1208,pc,31,0.014907867620545445
nonlinear,1208,pc,32,0.014522226250195202
nonlinear,1208,pc,33,0.014213594999658144
nonlinear,1208,pc,34,0.013897195656986175
nonlinear,1208,pc,35,0.01347110471159829
nonlinear,1208,pc,36,0.01321945137301328
nonlinear,1208,pc,37,0.012837231751456596
nonlinear,1208,pc,38,0.012586071870149077
nonlinear,1208,pc,39,0.012187923239370879
nonlinear,1208,pc,40,0.012052273995536598
nonlinear,1208,pc,41,0.011657650552316443
nonlinear,1208,pc,42,0.011393303692206065
nonlinear,1208,pc,43,0.011075374051911868
nonlinear,1208,pc,44,0.01075163089412661
nonlinear,1208,pc,45,0.010569748691354517
nonlinear,1208,pc,46,0.010195895028328156
nonlinear,1208,pc,47,0.009885779678177513
nonlinear,1208,pc,48,0.00970443570333718
nonlinear,1208,pc,49,0.009426384818680831
nonlinear,1208,pc,50,0.009156580693900985
nonlinear,1208,pc,51,0.008961281138395297
nonlinear,1208,pc,52,0.008730169916964715
nonlinear,1208,pc,53,0.008424033351025094
nonlinear,1208,pc,54,0.008404097863580168
nonlinear,1208,pc,55,0.008056979038726562
nonlinear,1208,pc,56,0.007945873794626105
nonlinear,1208,pc,57,0.007774376622880661
nonlinear,1208,pc,58,0.007678607089486131
nonlinear,1208,pc,59,0.007508189182469077
nonlinear,1208,pc,60,0.007354350218664212
nonlinear,1209,pc,1,0.26472775207600874
nonlinear,1209,pc,2,0.16173879147177284
nonlinear,1209,pc,3,0.11230338616173093
nonlinear,1209,pc,4,0.08330764365052717
nonlinear,1209,pc,5,0.06481308723313814
nonlinear,1209,pc,6,0.052952475842715695
nonlinear,1209,pc,7,0.045397262965949474
nonlinear,1209,pc,8,0.03991925605837457
nonlinear,1209,pc,9,0.035969215131695126
nonlinear,1209,pc,10,0.033447207930089054
nonlinear,1209,pc,11,0.03116432846808183
nonlinear,1209,pc,12,0.02947612900558631
nonlinear,1209,pc,13,0.02848557810007625
nonlinear,1209,pc,14,0.027333567419597738
nonlinear,1209,pc,15,0.026503422034451274
nonlinear,1209,pc,16,0.025741997755282058
nonlinear,1209,pc,17,0.02502293274699631
nonlinear,1209,pc,18,0.024435371350109508
nonlinear,1209,pc,19,0.023950850064703644
nonlinear,1209,pc,20,0.023005131383447324
nonlinear,1209,pc,21,0.022670361014002566
nonlinear,1209,pc,22,0.02222666010658328
nonlinear,1209,pc,23,0.021848882438334227
nonlinear,1209,pc,24,0.021499317503355597
nonlinear,1209,pc,25,0.020754175213589465
nonlinear,1209,pc,26,0.02051105152197616
nonlinear,1209,pc,27,0.02018317060885785
nonlinear,1209,pc,28,0.01983289916794841
nonlinear,1209,pc,29,0.019486327076029555
nonlinear,1209,pc,30,0.019075337916362622
nonlinear,1209,pc,31,0.018864862887923762
nonlinear,1209,pc,32,0.018571013237293436
nonlinear,1209,pc,33,0.018300912689176677
nonlinear,1209,pc,34,0.018349649784419372
nonlinear,1209,pc,35,0.01791846802748834
nonlinear,1209,pc,36,0.017699495004522867
nonlinear,1209,pc,37,0.017430772954540503
nonlinear,1209,pc,38,0.017277074084935774
nonlinear,1209,pc,39,0.017108607020246542
nonlinear,1209,pc,40,0.01683063478885829
nonlinear,1209,pc,41,0.016771149125988972
nonlinear,1209,pc,42,0.016582100958207228
nonlinear,1209,pc,43,0.016330402009148984
nonlinear,1209,pc,44,0.016350170160273368
nonlinear,1209,pc,45,0.016103834903689804
nonlinear,1209,pc,46,0.016078741231319478
nonlinear,1209,pc,47,0.015777784023284572
nonlinear,1209,pc,48,0.015764489672710675
nonlinear,1209,pc,49,0.015554635233267104
nonlinear,1209,pc,50,0.015339285147804513
nonlinear,1209,pc,51,0.01533903112353447
nonlinear,1209,pc,52,0.015205136472120026
nonlinear,1209,pc,53,0.015224328837683236
nonlinear,1209,pc,54,0.015058549078403073
nonlinear,1209,pc,55,0.014915961799641095
nonlinear,1209,pc,56,0.014843684610795356
nonlinear,1209,pc,57,0.01470337805957847
nonlinear,1209,pc,58,0.014607744108002474
nonlinear,1209,pc,59,0.014533574668315676
nonlinear,1209,pc,60,0.014518087364485158
nonlinear,1210,pc,1,0.29539465050451635
nonlinear,1210,pc,2,0.18191277698662903
nonlinear,1210,pc,3,0.12475847293582261
nonlinear,1210,pc,4,0.09393293939970442
nonlinear,1210,pc,5,0.07655287975051946
nonlinear,1210,pc,6,0.06559947676354803
nonlinear,1210,pc,7,0.057058200804768526
nonlinear,1210,pc,8,0.050277118277285426
nonlinear,1210,pc,9,0.04574545773134214
nonlinear,1210,pc,10,0.04201561757874709
nonlinear,1210,pc,11,0.03904764653405385
nonlinear,1210,pc,12,0.03677563442619114
nonlinear,1210,pc,13,0.03477062122763989
nonlinear,1210,pc,14,0.03278331993641967
nonlinear,1210,pc,15,0.031095838986628585
nonlinear,1210,pc,16,0.029785794913578273
nonlinear,1210,pc,17,0.02852974761728702
nonlinear,1210,pc,18,0.02747179507509387
nonlinear,1210,pc,19,0.026254654541160303
nonlinear,1210,pc,20,0.02510280974377113
nonlinear,1210,pc,21,0.024270278761651123
nonlinear,1210,pc,22,0.023404370280810233
nonlinear,1210,pc,23,0.022558442024457403
nonlinear,1210,pc,24,0.02163830012397398
nonlinear,1210,pc,25,0.020694908296573764
nonlinear,1210,pc,26,0.02003986708403373
nonlinear,1210,pc,27,0.01934678573939218
nonlinear,1210,pc,28,0.018701707058799887
nonlinear,1210,pc,29,0.018081954851284405
nonlinear,1210,pc,30,0.017629508544006713
nonlinear,1210,pc,31,0.017135124883330948
nonlinear,1210,pc,32,0.01678075258106276
nonlinear,1210,pc,33,0.016385579855394183
nonlinear,1210,pc,34,0.015977548594632053
nonlinear,1210,pc,35,0.015754483356277566
nonlinear,1210,pc,36,0.015407101302726586
nonlinear,1210,pc,37,0.015103560219703993
nonlinear,1210,pc,38,0.014871279898295736
nonlinear,1210,pc,39,0.014646216548149094
nonlinear,1210,pc,40,0.014402791621926614
nonlinear,1210,pc,41,0.014249311241358845
nonlinear,1210,pc,42,0.01393218022328395
nonlinear,1210,pc,43,0.013795077511221549
nonlinear,1210,pc,44,0.013649375671958721
nonlinear,1210,pc,45,0.013288361743775868
nonlinear,1210,pc,46,0.013140161076281612
nonlinear,1210,pc,47,0.012981671546000828
nonlinear,1210,pc,48,0.012887074547248327
nonlinear,1210,pc,49,0.012656718474155192
nonlinear,1210,pc,50,0.012576038828880455
nonlinear,1210,pc,51,0.012307713620527612
nonlinear,1210,pc,52,0.012242569948904672
nonlinear,1210,pc,53,0.012078604807157953
nonlinear,1210,pc,54,0.011937796804191145
nonlinear,1210,pc,55,0.011880148867428672
nonlinear,1210,pc,56,0.011642822897507036
nonlinear,1210,pc,57,0.01164548139014874
nonlinear,1210,pc,58,0.011477296706728894
nonlinear,1210,pc,59,0.01142272133777566
nonlinear,1210,pc,60,0.011224189509111374
nonlinear,1211,pc,1,0.2491829142044666
nonlinear,1211,pc,2,0.16931006143094904
nonlinear,1211,pc,3,0.12679231174847536
nonlinear,1211,pc,4,0.09793654102639134
nonlinear,1211,pc,5,0.07918294427445666
nonlinear,1211,pc,6,0.06765584984324531
nonlinear,1211,pc,7,0.05972938606116501
nonlinear,1211,pc,8,0.05401323731053126
nonlinear,1211,pc,9,0.04918837942792664
nonlinear,1211,pc,10,0.04505597750783524
nonlinear,1211,pc,11,0.04175093306113056
nonlinear,1211,pc,12,0.03885709623306252
nonlinear,1211,pc,13,0.036790996884741224
nonlinear,1211,pc,14,0.034972033920183186
nonlinear,1211,pc,15,0.03302767134335045
nonlinear,1211,pc,16,0.03155071194932629
nonlinear,1211,pc,17,0.03054594973098086
nonlinear,1211,pc,18,0.0296395639885146
nonlinear,1211,pc,19,0.02858906981618724
nonlinear,1211,pc,20,0.027459706070657522
nonlinear,1211,pc,21,0.026885905460753184
nonlinear,1211,pc,22,0.02653607397930059
nonlinear,1211,pc,23,0.02556872336852725
nonlinear,1211,pc,24,0.024723109316977406
nonlinear,1211,pc,25,0.024378074072337132
nonlinear,1211,pc,26,0.02365614458836124
nonlinear,1211,pc,27,0.022955832028095192
nonlinear,1211,pc,28,0.022462663407165056
nonlinear,1211,pc,29,0.021798095784924032
nonlinear,1211,pc,30,0.02147349297672031
nonlinear,1211,pc,31,0.020634898100138865
nonlinear,1211,pc,32,0.0203621166413203
nonlinear,1211,pc,33,0.019602975168238126
nonlinear,1211,pc,34,0.01920059845868567
nonlinear,1211,pc,35,0.01866982486627166
nonlinear,1211,pc,36,0.018139141337299956
nonlinear,1211,pc,37,0.01777037254321651
nonlinear,1211,pc,38,0.017343450545699104
nonlinear,1211,pc,39,0.01688118326324985
nonlinear,1211,pc,40,0.01648957939005252
nonlinear,1211,pc,41,0.016135288709694145
nonlinear,1211,pc,42,0.015708960433230192
nonlinear,1211,pc,43,0.015487541823891844
nonlinear,1211,pc,44,0.015217387564070331
nonlinear,1211,pc,45,0.014731896133996917
nonlinear,1211,pc,46,0.01451856439573787
nonlinear,1211,pc,47,0.014246614440089012
nonlinear,1211,pc,48,0.014039943636635443
nonlinear,1211,pc,49,0.013721172520217482
nonlinear,1211,pc,50,0.013539508453370033
nonlinear,1211,pc,51,0.01353458790629715
nonlinear,1211,pc,52,0.013116500909757453
nonlinear,1211,pc,53,0.013424127501070054
nonlinear,1211,pc,54,0.01271392704482343
nonlinear,1211,pc,55,0.012776569494549328
nonlinear,1211,pc,56,0.012389283480569982
nonlinear,1211,pc,57,0.012414778356957479
nonlinear,1211,pc,58,0.012382268037415095
nonlinear,1211,pc,59,0.012167385697459976
nonlinear,1211,pc,60,0.012159182407258037
nonlinear,1212,pc,1,0.18003044048659791
nonlinear,1212,pc,2,0.11999998205224967
nonlinear,1212,pc,3,0.08647424718961196
nonlinear,1212,pc,4,0.06502798385527096
nonlinear,1212,pc,5,0.05293671882542237
nonlinear,1212,pc,6,0.04490577961093306
nonlinear,1212,pc,7,0.03940823641369052
nonlinear,1212,pc,8,0.03513436111410143
nonlinear,1212,pc,9,0.03173377767305186
